id,popularity,original_title,director,keywords,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,decades,horror
12572,1.037708,"New York, I Love You",Natalie Portman|Fatih Akin|Mira Nair|Allen Hughes|Yvan Attal|Shunji Iwai|Brett Ratner|Joshua Marston|Shekhar Kapur|Randall Balsmeyer|Wen Jiang,new york|city portrait|woman director,103,"['Drama', 'Comedy', 'Romance']",116,5.6,2009,14941086.3816368,8181684.01696087,2000s,False
16538,1.022125,"I Love You, Man",John Hamburg,poker|bondage|blow job|duringcreditsstinger,105,['Comedy'],304,6.4,2009,41672417.799123,93139872.3523022,2000s,False
11323,1.01800499999999,The Informant!,Steven Soderbergh,agriculture|company|witness to murder,108,"['Comedy', 'Crime', 'Drama', 'Thriller']",170,6.0,2009,22360809.5507489,36005808.525200896,2000s,False
13836,1.0147059999999999,Race to Witch Mountain,Andy Fickman,spacecraft|laser|teleportation|telekinesis|alien,98,"['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller']",308,5.4,2009,50820021.7062476,108047419.552413,2000s,False
28355,0.9992989999999999,Case 39,Christian Alvart,child abuse|detective|social worker|supernatural|murder,109,"['Horror', 'Mystery', 'Thriller']",298,6.0,2009,27442811.7213737,29475612.589623604,2000s,True
18947,0.967776,The Boat That Rocked,Richard Curtis,great britain|musical|rock|pirate radio|swinging 60s,116,"['Drama', 'Comedy']",392,7.1,2009,50820021.7062476,36944919.8375141,2000s,False
23823,0.9675520000000001,Wrong Turn 3: Left for Dead,Declan O'Brien,cannibal,91,"['Horror', 'Thriller']",109,4.7,2009,,,2000s,True
19901,0.966959,Daybreakers,Michael Spierig|Peter Spierig,female nudity|sunrise|waitress|experiment|rain,98,"['Fantasy', 'Horror', 'Action', 'Thriller', 'Science Fiction']",368,5.9,2009,20328008.682499,52259716.33077,2000s,True
24420,0.965516,The Time Traveler's Wife,Robert Schwentke,chicago|sex|based on novel|nudity|diary,107,"['Drama', 'Romance', 'Fantasy']",478,6.5,2009,39639616.9308731,102890004.535178,2000s,False
13532,0.9555600000000001,Fanboys,Kyle Newman,fan|road trip|fan culture|science fiction|rivalry,90,"['Adventure', 'Comedy']",193,6.1,2009,,964312.9610773509,2000s,False
17609,0.9537049999999999,Antichrist,Lars von Trier,female nudity|sex|symbolism|nudity|therapist,108,"['Drama', 'Horror', 'Thriller']",333,6.2,2009,11180404.7753744,804853.9625692241,2000s,True
49391,0.9480639999999999,From Time to Time,Julian Fellowes,time travel|ghost story,95,"['Adventure', 'Fantasy', 'Drama']",15,5.0,2009,,,2000s,False
25643,0.908112,Love Happens,Brandon Camp,hotel|florist|grief|forest|seminar,109,"['Drama', 'Romance']",117,5.5,2009,18295207.814249102,36725611.115843,2000s,False
13455,0.9074479999999999,Push,Paul McGuigan,psychokinesis|mind control|secret government organization|clairvoyance|hong kong,111,['Action'],367,5.8,2009,38623216.49674821,46210949.64122079,2000s,False
26390,0.905416,Brooklyn's Finest,Antoine Fuqua,female nudity|tattoo|gambling|corruption|father-son relationship,133,"['Crime', 'Drama', 'Thriller']",161,6.1,2009,17278807.3801242,30020707.126044396,2000s,False
22804,0.9017299999999999,Saw VI,Kevin Greutert,aftercreditsstinger,90,"['Horror', 'Mystery']",379,5.9,2009,11180404.7753744,69352690.137521,2000s,True
18320,0.8942680000000001,The Young Victoria,Jean-Marc VallÃ©e,royal family|biography|royalty|period drama|queen victoria,105,"['Drama', 'History', 'Romance']",201,6.9,2009,35574015.194373295,27859423.0789167,2000s,False
12573,0.884343,A Serious Man,Ethan Coen|Joel Coen,professor|black comedy|telephone call|coen bros|aftercreditsstinger,105,"['Comedy', 'Drama']",240,6.4,2009,7114803.03887467,31945805.1222922,2000s,False
12403,0.883984,A Perfect Getaway,David Twohy,hawaii|honeymoon|double murder|murder,98,"['Thriller', 'Mystery', 'Adventure']",185,6.1,2009,14229606.0777493,23227431.1841004,2000s,False
19918,0.882568,Spread,David Mackenzie,sex|seduction|gigolo|callboy|party,97,['Comedy'],170,5.3,2009,,12230329.1450181,2000s,False
22787,0.850476,Whiteout,Dominic Sena,airplane|corpse|stich,101,"['Action', 'Crime', 'Mystery', 'Thriller']",114,5.2,2009,40656017.3649981,12406212.1581413,2000s,False
14254,0.84809,The Uninvited,Charles Guard|Thomas Guard,evil stepmother|eurocopter ec 120|evil woman|white dress|unsent letter,87,"['Drama', 'Horror', 'Thriller']",223,6.0,2009,,42306698.424437,2000s,True
17740,0.84445,Powder Blue,Timothy Linh Bui,coffin|cocaine|nudity|rose|strip club,108,['Drama'],35,6.4,2009,,,2000s,False
8952,0.8342,I Love You Phillip Morris,Glenn Ficarra|John Requa,judge|small town|con man|fraud|jail,98,"['Comedy', 'Drama', 'Romance']",311,6.3,2009,13213205.643624302,10826732.9983141,2000s,False
34647,0.8305969999999989,Enter the Void,Gaspar NoÃ©,unsimulated sex|new french extremism,161,"['Fantasy', 'Drama']",195,7.1,2009,13213205.643624302,766619.011038312,2000s,False
34653,0.8285319999999989,A Single Man,Tom Ford,based on novel|suicidal|death of lover|teacher student relationship|lgbt,101,"['Drama', 'Romance']",252,7.3,2009,7114803.03887467,,2000s,False
17134,0.826039,12 Rounds,Renny Harlin,police|cops|cat and mouse|family|revenge drama,108,"['Action', 'Adventure', 'Drama', 'Thriller']",130,5.9,2009,20328008.682499,17563730.8482207,2000s,False
15809,0.817983,Green Street Hooligans 2,Jesse V. Johnson,hooligan,94,"['Action', 'Drama', 'Thriller']",56,5.2,2009,8131203.47299962,,2000s,False
20453,0.816681,3 Idiots,Rajkumar Hirani,suicide|suicide attempt|college|friends|engineering,170,"['Drama', 'Comedy', 'Romance']",662,7.8,2009,9147603.90712458,71148030.38874671,2000s,False
8373,0.8133229999999989,Transformers: Revenge of the Fallen,Michael Bay,egypt|sun|chaos|comic book|symbol,150,"['Science Fiction', 'Action', 'Adventure']",2230,6.0,2009,152460065.118743,850012865.5966951,2000s,False
10313,0.811236,The Men Who Stare at Goats,Grant Heslov,vietnam veteran|kuwait|new age|staring contest|drug use,93,"['Comedy', 'War']",435,5.8,2009,24393610.4189988,69856549.3083293,2000s,False
19265,0.8048569999999989,Whatever Works,Woody Allen,love at first sight|runaway|age difference|naivety|christian,92,"['Comedy', 'Romance']",174,6.7,2009,15246006.511874301,,2000s,False
22832,0.7967609999999989,Ninja Assassin,James McTeigue,assassination|assassin|ninja fighter|revenge|ninjas,99,"['Action', 'Crime', 'Thriller']",218,6.1,2009,40656017.3649981,61453955.7390135,2000s,False
23367,0.790326,Bandslam,Todd Graff,new jersey|musical|battle of the bands|teenager|rock band,111,"['Comedy', 'Drama', 'Family', 'Music']",75,5.5,2009,20328008.682499,5296450.46541992,2000s,False
16523,0.7863899999999989,Where the Wild Things Are,Spike Jonze,children's book|igloo|wolf costume|swallowed whole|hit with a rock,101,"['Family', 'Fantasy']",312,6.3,2009,101640043.412495,101728259.855374,2000s,False
22897,0.786159,It's Complicated,Nancy Meyers,graduation|ex husband|woman director,121,"['Comedy', 'Romance']",225,6.2,2009,86394036.900621,222697050.060364,2000s,False
28891,0.778435,Elsewhere,Nathan Hope,corruption|waitress|secret|small town|dream,100,"['Crime', 'Drama', 'Thriller']",18,5.8,2009,508200.21706247603,,2000s,False
16258,0.776493,The Butterfly Effect 3: Revelations,Seth Grossman,fire|recession|diary|time travel|murder,90,"['Science Fiction', 'Thriller', 'Drama', 'Crime']",97,5.0,2009,,,2000s,False
19840,0.7672640000000001,"I Love You, Beth Cooper",Chris Columbus,cheerleader|graduation|high school|aspen|teenager,102,"['Comedy', 'Romance']",106,4.9,2009,18295207.814249102,,2000s,False
22327,0.7671439999999989,Youth in Revolt,Miguel Arteta,based on novel|coming of age|duringcreditsstinger,87,"['Drama', 'Comedy', 'Romance']",194,5.8,2009,18295207.814249102,,2000s,False
18162,0.760048,Land of the Lost,Brad Silberling,alien life-form|dinosaur|primate|duringcreditsstinger,102,"['Adventure', 'Comedy', 'Science Fiction']",220,5.4,2009,101640043.412495,69815357.6479355,2000s,False
22954,0.7563850000000001,Invictus,Clint Eastwood,stadium|south africa|apartheid|nelson mandela|sport,134,"['Drama', 'History']",675,6.9,2009,60984026.047497205,124238661.18921599,2000s,False
16866,0.748763,Planet 51,Jorge Blanco|Javier Abad|Marcos MartÃ­nez,flying saucer|alien life-form|spaceship|alien|alien planet,91,"['Science Fiction', 'Animation', 'Family', 'Comedy', 'Adventure']",354,5.7,2009,71148030.38874671,106666921.105575,2000s,False
23488,0.744384,Dorian Gray,Oliver Parker,,112,"['Fantasy', 'Drama', 'Thriller']",291,5.8,2009,,4784114.51499099,2000s,False
18781,0.729008,The Haunting in Connecticut,Peter Cornwell,crematorium|hallucination|based on true story|haunting|occult,102,"['Thriller', 'Horror']",141,6.1,2009,,78799220.461523,2000s,True
26123,0.725903,American Pie Presents: The Book of Love,John Putch,high school|teenager|teen comedy|teenage sexuality|virginity,93,['Comedy'],261,5.1,2009,,,2000s,False
17445,0.725654,Green Lantern: First Flight,Lauren Montgomery,dc comics|superhero|super powers|woman director,75,"['Animation', 'Science Fiction', 'Action']",51,6.2,2009,3557401.51943733,,2000s,False
24056,0.720352,The Tournament,Scott Mann,competition|martial arts|assassin|fight|fistfight,95,"['Horror', 'Action', 'Thriller']",91,5.7,2009,8131203.47299962,,2000s,True
17610,0.717595,Year One,Harold Ramis,temple|slavery|stone age|circumcision|hebrews,97,"['Comedy', 'Adventure']",312,4.5,2009,60984026.047497205,63380596.6311204,2000s,False
39800,0.713022,Life During Wartime,Todd Solondz,black comedy|independent film,97,"['Comedy', 'Drama']",11,5.1,2009,4573801.95356229,757031.305743211,2000s,False
38448,0.710966,Ondine,Neil Jordan,alcohol|mermaid|wedding dress|fishing net|selkie,111,"['Drama', 'Romance']",36,6.2,2009,12196805.2094994,1671729.69602918,2000s,False
36970,0.6964130000000001,Oceans,Jacques Perrin|Jacques Cluzaud,ocean|sea|fish|whale|duringcreditsstinger,84,"['Documentary', 'Family']",75,7.4,2009,,19724679.483205102,2000s,False
14435,0.694443,My Bloody Valentine,Patrick Lussier,sheriff|miner|delusion|head injury|remake,101,"['Mystery', 'Horror']",151,5.3,2009,15246006.511874301,102386811.106654,2000s,True
26505,0.691392,Arthur et la vengeance de Maltazard,Luc Besson,,93,"['Adventure', 'Fantasy', 'Animation', 'Family']",196,5.3,2009,88426837.7688709,,2000s,False
105077,0.690602,Battlestar Galactica: The Plan,Edward James Olmos,fighter pilot|cylon|body double|human heart,112,"['Science Fiction', 'Action', 'Adventure', 'Drama']",84,6.4,2009,,,2000s,False
62320,0.688361,Home,Yann Arthus-Bertrand,climate change|earth|global warming|water pollution|well,95,['Documentary'],109,7.8,2009,,,2000s,False
22949,0.6642,Old Dogs,Walt Becker,japanese|camp|co-worker|kids|best frends,88,"['Comedy', 'Family']",124,5.2,2009,35574015.194373295,93731746.71870358,2000s,False
26715,0.66342,Bitch Slap,Rick Jacobson,,109,"['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']",50,4.5,2009,,202706.836980144,2000s,False
26428,0.661609,Agora,Alejandro AmenÃ¡bar,christianity|philosophy|egypt|new love|war,127,"['Adventure', 'Drama', 'History']",238,6.6,2009,71148030.38874671,39681802.630891494,2000s,False
24238,0.654405,Mary and Max,Adam Elliot,chocolate|birthmark|only child|approach|australia,92,"['Animation', 'Comedy', 'Drama']",359,7.5,2009,8131203.47299962,,2000s,False
22821,0.652939,The Boondock Saints II: All Saints Day,Troy Duffy,boston|sheep|friendship|sequel|revenge,118,"['Action', 'Thriller', 'Crime']",151,5.9,2009,8131203.47299962,10803646.478853399,2000s,False
11699,0.643829,The Bad Lieutenant: Port of Call - New Orleans,Werner Herzog,police brutality|organized crime|policeman|murder investigation|corrupt cop,122,"['Drama', 'Crime']",157,5.8,2009,25410010.8531238,10762767.8697934,2000s,False
8054,0.6431640000000001,The Imaginarium of Doctor Parnassus,Terry Gilliam,circus|immortality|aftercreditsstinger|duringcreditsstinger|old people,123,"['Adventure', 'Fantasy', 'Mystery']",502,6.2,2009,30492013.023748603,62822465.7427315,2000s,False
18476,0.642045,Horsemen,Jonas Ã…kerlund,police|murder|serial killer,90,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",63,6.0,2009,20328008.682499,1034086.81807916,2000s,True
4597,0.6300680000000001,Armored,NimrÃ³d Antal,robbery|homeless person|bank|armored car|truck,88,"['Action', 'Crime', 'Drama', 'Thriller']",117,5.6,2009,20328008.682499,23318483.3841906,2000s,False
25769,0.619369,Carriers,Ã€lex Pastor|David Pastor,beach|desperation|infection|survival|biohazard,84,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",143,5.7,2009,,5897584.23977618,2000s,True
30432,0.6179680000000001,L'ArmÃ©e du crime,Robert GuÃ©diguian,paris|resistance|world war ii|ss|armenian genocide,139,"['Drama', 'Foreign', 'History']",20,6.7,2009,10164004.3412495,,2000s,False
45781,0.616661,Hole in One,Drew Ann Rosenberg,woman director,95,['Comedy'],24,4.7,2009,,,2000s,False
37269,0.61574,My Fake Fiance,Gil Junger,wedding|money problems|pretend relationship,95,"['Comedy', 'Drama', 'Romance']",46,5.5,2009,,,2000s,False
24418,0.608282,Cirque du Freak: The Vampire's Assistant,Paul Weitz,vampire|spider|wolfman|stew|best friend,109,"['Adventure', 'Fantasy', 'Action', 'Thriller']",218,5.5,2009,40656017.3649981,28631665.833557103,2000s,False
15257,0.607851,Hulk vs. Wolverine,Frank Paur,marvel comic|superhero|wolverine|hulk|norse mythology,38,"['Animation', 'Action', 'Science Fiction']",38,6.9,2009,,,2000s,False
12834,0.606857,Leaves of Grass,Tim Blake Nelson,brother brother relationship|mentor|restart|kitchen|road trip,104,"['Comedy', 'Crime', 'Drama', 'Thriller']",67,5.6,2009,9147603.90712458,1001273.34646387,2000s,False
24684,0.60652,An Education,Lone Scherfig,age difference|self-discovery|coming of age|love affair|youth,100,"['Drama', 'Romance']",234,6.8,2009,7623003.25593715,26524851.7020946,2000s,False
20829,0.604388,Funny People,Judd Apatow,comedian|cancer|bromance|stand up comedian,146,"['Comedy', 'Drama']",213,5.5,2009,76230032.5593715,62466935.9856777,2000s,False
39414,0.603274,Paper Man,Kieran Mulroney|Michele Mulroney,friendship|imaginary friend|long island|independent film|author,110,"['Comedy', 'Drama']",47,5.6,2009,,,2000s,False
22947,0.598075,Up in the Air,Jason Reitman,suitcase|business|omaha|on the road|downsizing,109,"['Drama', 'Romance']",751,6.6,2009,25410010.8531238,166354259.053231,2000s,False
16577,0.595489,Astro Boy,David Bowers,superhero|title spoken by character,94,"['Animation', 'Action', 'Family', 'Science Fiction']",284,6.0,2009,66066028.2181219,44814179.6398324,2000s,False
4959,0.59517,The International,Tom Tykwer,duringcreditsstinger,118,"['Drama', 'Thriller', 'Crime']",207,5.8,2009,50820021.7062476,61148063.929960996,2000s,False
26466,0.589183,Triangle,Christopher Smith,ocean|florida|key|yacht|ax,99,['Horror'],269,7.0,2009,12196805.2094994,,2000s,True
45650,0.582583,The Hole,Joe Dante,basement|hole|little brother,92,"['Thriller', 'Adventure', 'Fantasy']",131,5.7,2009,,,2000s,False
28510,0.582225,Universal Soldier: Regeneration,John Hyams,dynamite|hostage|superhuman|super soldier|massacre,97,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",64,5.3,2009,14229606.0777493,889742.7104269059,2000s,False
13804,0.580292,Fast & Furious,Justin Lin,gambling|brother sister relationship|ex-lover|fast|cops,107,"['Action', 'Crime', 'Drama', 'Thriller']",1661,6.4,2009,86394036.900621,369120316.604669,2000s,False
44028,0.578317,Suck,Rob Stefaniuk,duringcreditsstinger,91,"['Horror', 'Comedy', 'Music']",17,6.1,2009,,,2000s,True
45806,0.577968,Nothing Personal,Urszula Antoniak,freedom|woman director,85,['Drama'],10,6.2,2009,,,2000s,False
22074,0.576401,Capitalism: A Love Story,Michael Moore,usa|capitalism|capitalist|wall street|criticism and blame,120,['Documentary'],78,6.9,2009,20328008.682499,17722475.3172236,2000s,False
19851,0.569571,Grey Gardens,Michael Sucsy,,104,"['Drama', 'History', 'TV Movie']",24,6.4,2009,12196805.2094994,,2000s,False
14979,0.569435999999999,Thick as Thieves,Mimi Leder,boardwalk|police investigation|bare midriff|woman director,104,"['Action', 'Thriller', 'Crime']",117,5.6,2009,25410010.8531238,,2000s,False
8880,0.566149,Che: Part Two,Steven Soderbergh,biography|che guevara|bolivian army|la paz bolivia,131,"['Drama', 'History', 'War']",86,6.4,2009,40656017.3649981,,2000s,False
24150,0.565345,Halloween II,Rob Zombie,shotgun|halloween|death of a friend|insanity|number in title,105,['Horror'],131,5.2,2009,15246006.511874301,40067996.1726425,2000s,True
25833,0.561315,Eating Out: All You Can Eat,Glenn Gaylord,,80,['Comedy'],11,6.0,2009,,,2000s,False
16991,0.554339,Observe and Report,Jody Hill,robbery|unrequited love|security guard|mall,86,"['Comedy', 'Crime', 'Drama']",112,5.5,2009,,24401054.5357784,2000s,False
38842,0.551708,Middle Men,George Gallo,corruption|pornography|texas|nightclub|nudity,105,"['Drama', 'Comedy', 'Crime']",49,6.6,2009,22360809.5507489,,2000s,False
18126,0.549975,Hannah Montana: The Movie,Peter Chelsom,double life|pop star|musical|tennessee|teenage girl,102,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",247,5.8,2009,35574015.194373295,158096289.101687,2000s,False
17336,0.547651,Fighting,Dito Montiel,sport|street fighter|new york city,105,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",118,5.7,2009,,33006709.6658258,2000s,False
15357,0.544071,Banlieue 13 - Ultimatum,Patrick Alessandrin,prison|martial arts|evidence|chase|delinquency,101,"['Action', 'Thriller', 'Crime']",193,5.9,2009,15246006.511874301,8930475.36438463,2000s,False
18131,0.54269,Baby on Board,Brian Herzlinger,refrigerator,95,"['Comedy', 'Romance']",16,4.8,2009,8131203.47299962,,2000s,False
20856,0.53923,Aliens in the Attic,John Schultz,alien|comedy|duringcreditsstinger|beforecreditsstinger|live action and animation,86,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",146,5.1,2009,45738019.5356229,58830330.44601071,2000s,False
27135,0.53765,Tell-Tale,Michael Cuesta,,92,"['Drama', 'Horror', 'Mystery', 'Thriller']",18,4.8,2009,12196805.2094994,,2000s,True
22051,0.536572,Adam,Max Mayer,children's book|asperger's syndrome|electrical engineer|asperger's,99,"['Drama', 'Romance']",76,6.8,2009,,2314746.28307443,2000s,False
34480,0.536552,The Descent: Part 2,Jon Harris,cave|claustrophobia|blood|cowardliness|rescue team,94,"['Adventure', 'Horror', 'Thriller']",144,6.0,2009,,,2000s,True
